Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU
PROTO,0.5184582,0.5189928,0.07039465,0.44806352,0.44859812,1031,14646,154400,344594,96
FEAT_EVAL,0.16848731,0.38434976,0.052574083,0.11591322,0.3317757,770,14646,39943,344594,71
FEAT_GUI,0.060709056,0.26540244,0.041103374,0.019605681,0.22429906,602,14646,6756,344594,48
MSWIN,0.05208712,0.24049754,0.03489007,0.01719705,0.20560747,511,14646,5926,344594,44
FEAT_SPELL,0.041637763,0.1044807,0.0063498565,0.035287905,0.098130845,93,14646,12160,344594,21
FEAT_SYN_HL,0.037257172,0.13279949,0.015977059,0.021280115,0.11682243,234,14646,7333,344594,25
FEAT_FOLDING,0.036639247,0.16705017,0.022190358,0.014448888,0.1448598,325,14646,4979,344594,31
UNIX,0.035753537,0.18298066,0.024102144,0.011651393,0.1588785,353,14646,4015,344594,34
FEAT_QUICKFIX,0.034408607,0.14415534,0.0133142155,0.02109439,0.13084112,195,14646,7269,344594,28
GTK_CHECK_VERSION,0.032712054,0.057836592,0.025126314,0.007585739,0.03271028,368,14646,2614,344594,7
FEAT_DIFF,0.031071536,0.15971443,0.019527515,0.01154402,0.14018692,286,14646,3978,344594,30
FEAT_MENU,0.030462705,0.147053,0.011538987,0.018923718,0.13551402,169,14646,6521,344594,29
FEAT_JOB_CHANNEL,0.030073307,0.13016663,0.00867131,0.021401998,0.12149533,127,14646,7375,344594,26
FEAT_GUI_MSWIN,0.029569987,0.13515094,0.013655606,0.01591438,0.12149533,200,14646,5484,344594,26
FEAT_TERMINAL,0.028773002,0.1405366,0.00969548,0.019077523,0.13084112,142,14646,6574,344594,28
FEAT_GUI_GTK,0.024120808,0.14388223,0.013041103,0.011079705,0.13084112,191,14646,3818,344594,28
FEAT_INS_EXPAND,0.023016278,0.12006978,0.007920251,0.0150960265,0.11214953,116,14646,5202,344594,24
VIMDLL,0.02166466,0.109055325,0.010924485,0.010740176,0.098130845,160,14646,3701,344594,21
VMS,0.021490036,0.14497468,0.014133552,0.0073564835,0.13084112,207,14646,2535,344594,28
FEAT_TEXT_PROP,0.02001307,0.1109971,0.008193363,0.011819706,0.10280374,120,14646,4073,344594,22
FEAT_TOOLBAR,0.017947912,0.07327253,0.007851973,0.010095939,0.06542056,115,14646,3479,344594,14
FEAT_MOUSE,0.016649587,0.10035402,0.006896081,0.009753507,0.093457945,101,14646,3361,344594,20
FEAT_CINDENT,0.01606991,0.057683446,0.0062815784,0.009788331,0.05140187,92,14646,3373,344594,11
FEAT_RIGHTLEFT,0.015938142,0.12003979,0.012563157,0.0033749861,0.10747664,184,14646,1163,344594,23
FEAT_CMDL_COMPL,0.015720855,0.09905674,0.0055987984,0.010122057,0.093457945,82,14646,3488,344594,20
FEAT_CLIPBOARD,0.0149730705,0.11972839,0.007578861,0.007394209,0.11214953,111,14646,2548,344594,24
FEAT_NETBEANS_INTG,0.014826722,0.14083971,0.005325686,0.009501036,0.13551402,78,14646,3274,344594,29
FEAT_CRYPT,0.014171637,0.09128135,0.007169193,0.0070024435,0.08411215,105,14646,2413,344594,18
EBCDIC,0.013996864,0.100080915,0.0066229687,0.007373895,0.093457945,97,14646,2541,344594,20
FEAT_BROWSE,0.013937084,0.09274517,0.0039601256,0.009976959,0.088785045,58,14646,3438,344594,19
FEAT_GUI_TABLINE,0.012635083,0.070200026,0.004779462,0.007855621,0.06542056,70,14646,2707,344594,14
FEAT_FLOAT,0.012369784,0.07402359,0.008603032,0.0037667516,0.06542056,126,14646,1298,344594,14
FEAT_CLIENTSERVER,0.011965771,0.06985863,0.004438072,0.007527699,0.06542056,65,14646,2594,344594,14
FEAT_PRINTER,0.011821507,0.03888529,0.0015021167,0.01031939,0.037383176,22,14646,3556,344594,8
FEAT_MZSCHEME,0.011591701,0.048982147,0.002253175,0.009338526,0.046728972,33,14646,3218,344594,10
FEAT_SEARCH_EXTRA,0.011354929,0.06174184,0.0056670764,0.005687853,0.056074765,83,14646,1960,344594,12
FEAT_VIMINFO,0.011347549,0.06856135,0.0031407892,0.00820676,0.06542056,46,14646,2828,344594,14
FEAT_TITLE,0.010918042,0.13292775,0.006759525,0.004158517,0.12616822,99,14646,1433,344594,27
FEAT_VARTABS,0.010632221,0.08742778,0.007988529,0.002643691,0.07943925,117,14646,911,344594,17
FEAT_POSTSCRIPT,0.010356178,0.034348954,0.0016386727,0.008717505,0.03271028,24,14646,3004,344594,7
FEAT_CSCOPE,0.010245947,0.05549855,0.0040966817,0.0061492654,0.05140187,60,14646,2119,344594,11
FEAT_GUI_DIALOG,0.0101563735,0.101339914,0.0032090673,0.006947306,0.098130845,47,14646,2394,344594,21
FEAT_TERMGUICOLORS,0.010150063,0.057820003,0.0064181346,0.003731928,0.05140187,94,14646,1286,344594,11
FEAT_SIGNS,0.010108736,0.07818025,0.0034139014,0.006694835,0.07476635,50,14646,2307,344594,16
DYNAMIC_RUBY_VER,0.009436446,0.01252487,0.007851973,0.0015844733,0.004672897,115,14646,546,344594,1
TERMINFO,0.009143512,0.02200722,0.007988529,0.0011549824,0.014018691,117,14646,398,344594,3
FEAT_LINEBREAK,0.008966388,0.06276601,0.0066912468,0.0022751412,0.056074765,98,14646,784,344594,12
FEAT_XIM,0.008659614,0.087867446,0.0037552915,0.0049043223,0.08411215,55,14646,1690,344594,18
FEAT_XCLIPBOARD,0.008650357,0.060581114,0.00450635,0.0041440073,0.056074765,66,14646,1428,344594,12
FEAT_X11,0.008425537,0.06064939,0.004574628,0.0038509087,0.056074765,67,14646,1327,344594,12
FEAT_PROFILE,0.008377899,0.065527126,0.004779462,0.0035984376,0.060747664,70,14646,1240,344594,13
FEAT_DIGRAPHS,0.008360994,0.043626472,0.0015703946,0.0067906,0.042056076,23,14646,2340,344594,9
FEAT_COMMENTS,0.008247802,0.061263897,0.00518913,0.003058672,0.056074765,76,14646,1054,344594,12
FEAT_CONCEAL,0.008220091,0.067029245,0.0062815784,0.0019385131,0.060747664,92,14646,668,344594,13
FEAT_SESSION,0.008102436,0.05515716,0.0037552915,0.0043471446,0.05140187,55,14646,1498,344594,11
FEAT_BEVAL_GUI,0.0078797,0.07323425,0.0031407892,0.00473891,0.07009346,46,14646,1633,344594,15
NO_VIM_MAIN,0.007222278,0.0052873995,6.1450223E-4,0.006607776,0.004672897,9,14646,2277,344594,1
FEAT_XFONTSET,0.006978274,0.056659278,0.005257408,0.0017208657,0.05140187,77,14646,593,344594,11
FEAT_STL_OPT,0.006936397,0.035714515,0.0030042334,0.0039321636,0.03271028,44,14646,1355,344594,7
FEAT_PERSISTENT_UNDO,0.006920905,0.039568074,0.002184897,0.004736008,0.037383176,32,14646,1632,344594,8
FEAT_MULTI_LANG,0.0067773834,0.06078595,0.0047111837,0.0020661997,0.056074765,69,14646,712,344594,12
FEAT_LUA,0.006761193,0.03827079,8.876144E-4,0.0058735786,0.037383176,13,14646,2024,344594,8
FEAT_PYTHON,0.0067130495,0.06037628,0.004301516,0.0024115336,0.056074765,63,14646,831,344594,12
FEAT_GUI_X11,0.0064082392,0.04506031,0.0030042334,0.003404006,0.042056076,44,14646,1173,344594,9
FEAT_PYTHON3,0.0063935057,0.05543027,0.0040284037,0.002365102,0.05140187,59,14646,815,344594,11
BACKSLASH_IN_FILENAME,0.006380305,0.098578796,0.005120852,0.0012594531,0.093457945,75,14646,434,344594,20
DEBUG,0.006361971,0.059215553,0.0031407892,0.003221182,0.056074765,46,14646,1110,344594,12
AMIGA,0.006330154,0.10256892,0.004438072,0.0018920817,0.098130845,65,14646,652,344594,21
FEAT_SEARCHPATH,0.0063300496,0.054542657,0.0031407892,0.0031892604,0.05140187,46,14646,1099,344594,11
FEAT_CMDHIST,0.0061726887,0.05866933,0.002594565,0.0035781239,0.056074765,38,14646,1233,344594,12
"__MINT__",0.0061181625,0.024047267,6.827803E-4,0.005435382,0.023364486,10,14646,1873,344594,5
FEAT_GUI_MOTIF,0.0060037645,0.06992691,0.00450635,0.0014974143,0.06542056,66,14646,516,344594,14
FEAT_TERMRESPONSE,0.0060033333,0.054337822,0.0029359553,0.003067378,0.05140187,43,14646,1057,344594,11
PY_VERSION_HEX,0.0059926473,0.014261812,0.004916018,0.0010766293,0.009345794,72,14646,371,344594,2
FEAT_FIND_ID,0.0058742776,0.059079,0.0030042334,0.0028700442,0.056074765,44,14646,989,344594,12
FEAT_CMDL_INFO,0.005843665,0.05549855,0.0040966817,0.0017469834,0.05140187,60,14646,602,344594,11
FEAT_RELTIME,0.005624812,0.06037628,0.004301516,0.0013232965,0.056074765,63,14646,456,344594,12
FEAT_CMDWIN,0.0054399646,0.08326282,0.0038235695,0.001616395,0.07943925,56,14646,557,344594,17
FEAT_CON_DIALOG,0.0054174634,0.07330253,0.0032090673,0.0022083959,0.07009346,47,14646,761,344594,15
FEAT_GUI_NEXTAW,0.0052067656,0.03220234,0.00416496,0.0010418057,0.028037382,61,14646,359,344594,6
HPUX_DIGRAPHS,0.005078604,0.004809453,1.3655606E-4,0.004942048,0.004672897,2,14646,1703,344594,1
USE_SYSTEM,0.0050575156,0.03929496,0.0019117848,0.0031457308,0.037383176,28,14646,1084,344594,8
MZSCHEME_VERSION_MAJOR,0.005036755,0.008633023,0.0039601256,0.0010766293,0.004672897,58,14646,371,344594,1
HAVE_TGETENT,0.004863024,0.03578279,0.0030725112,0.0017905129,0.03271028,45,14646,617,344594,7
FEAT_ARABIC,0.004862861,0.054337822,0.0029359553,0.0019269052,0.05140187,43,14646,664,344594,11
FEAT_LISP,0.0046571484,0.054610934,0.0032090673,0.0014480809,0.05140187,47,14646,499,344594,11
FEAT_TEXTOBJ,0.004601089,0.033939283,0.0012290045,0.0033720843,0.03271028,18,14646,1162,344594,7
EXITFREE,0.0045839446,0.13817686,0.002662843,0.0019211014,0.13551402,39,14646,662,344594,29
FEAT_JUMPLIST,0.0045651635,0.0447872,0.0027311211,0.0018340424,0.042056076,40,14646,632,344594,9
FEAT_SMARTINDENT,0.004541233,0.0454017,0.0033456234,0.0011956099,0.042056076,49,14646,412,344594,9
FEAT_PATH_EXTRA,0.004509148,0.021900656,0.0032090673,0.0013000807,0.018691588,47,14646,448,344594,4
OLD_DIGRAPHS,0.0044807987,0.004809453,1.3655606E-4,0.0043442426,0.004672897,2,14646,1497,344594,1
FEAT_GUI_ATHENA,0.0044251545,0.050074596,0.0033456234,0.0010795313,0.046728972,49,14646,372,344594,10
MACOS_X,0.004385569,0.07777058,0.0030042334,0.0013813357,0.07476635,44,14646,476,344594,16
FEAT_MOUSESHAPE,0.0043650917,0.063615344,0.0028676772,0.0014974143,0.060747664,42,14646,516,344594,13
FEAT_TIMERS,0.0043458194,0.086638436,0.002526287,0.0018195326,0.08411215,37,14646,627,344594,18
DYNAMIC_MZSCHEME,0.0041812854,0.02073993,0.0020483409,0.0021329448,0.018691588,30,14646,735,344594,4
"_MSC_VER",0.0041610757,0.054747492,0.0033456234,8.1545237E-4,0.05140187,49,14646,281,344594,11
MACOS_CONVERT,0.0041102692,0.0348269,0.002116619,0.0019936506,0.03271028,31,14646,687,344594,7
FEAT_LOCALMAP,0.003927222,0.021832377,0.0031407892,7.864327E-4,0.018691588,46,14646,271,344594,4
XmVersion,0.0038850615,0.0217641,0.0030725112,8.125504E-4,0.018691588,45,14646,280,344594,4
ALL_BUILTIN_TCAPS,0.0038563255,0.014906306,8.876144E-4,0.002968711,0.014018691,13,14646,1023,344594,3
"__amigaos4__",0.003856042,0.0217641,0.0030725112,7.8353076E-4,0.018691588,45,14646,270,344594,4
FEAT_MOUSE_TTY,0.0038518307,0.015998755,0.0019800628,0.0018717679,0.014018691,29,14646,645,344594,3
USE_ICONV,0.0038204,0.030427113,0.002389731,0.0014306691,0.028037382,35,14646,493,344594,6
FEAT_GUI_GNOME,0.003810325,0.03049539,0.002458009,0.001352316,0.028037382,36,14646,466,344594,6
FEAT_TEAROFF,0.0038038664,0.025276272,0.0019117848,0.0018920817,0.023364486,28,14646,652,344594,5
FEAT_EMACS_TAGS,0.0036628158,0.021559265,0.0028676772,7.9513865E-4,0.018691588,42,14646,274,344594,4
ENABLE_LOG,0.0036203281,0.007199184,0.002526287,0.0010940412,0.004672897,37,14646,377,344594,1
CURSOR_SHAPE,0.0036109677,0.05338193,0.0019800628,0.0016309047,0.05140187,29,14646,562,344594,11
FEAT_ARP,0.0036093749,0.0217641,0.0030725112,5.368637E-4,0.018691588,45,14646,185,344594,4
FEAT_MOUSE_GPM,0.0035139974,0.020876486,0.002184897,0.0013291003,0.018691588,32,14646,458,344594,4
DYNAMIC_PYTHON,0.003508744,0.024798324,0.0014338386,0.0020749054,0.023364486,21,14646,715,344594,5
FEAT_WILDMENU,0.0034455555,0.030017445,0.0019800628,0.0014654928,0.028037382,29,14646,505,344594,6
FEAT_MODIFY_FNAME,0.0034022494,0.03366617,9.558924E-4,0.0024463572,0.03271028,14,14646,843,344594,7
FONTSET_ALWAYS,0.0032111509,0.025890773,0.002526287,6.8486395E-4,0.023364486,37,14646,236,344594,5
DYNAMIC_PYTHON3,0.0031559097,0.019920593,0.0012290045,0.0019269052,0.018691588,18,14646,664,344594,4
NO_BUILTIN_TCAPS,0.0030849534,0.00948235,1.3655606E-4,0.0029483973,0.009345794,2,14646,1016,344594,2
FEAT_BEVAL_TERM,0.003000022,0.053313654,0.0019117848,0.0010882372,0.05140187,28,14646,375,344594,11
X_LOCALE,0.0029867175,0.043763027,0.0017069507,0.0012797669,0.042056076,25,14646,441,344594,9
RUBY19_OR_LATER,0.0029511796,0.00699435,0.002321453,6.2972656E-4,0.004672897,34,14646,217,344594,1
HAVE_ACL,0.0029373842,0.029744333,0.0017069507,0.0012304335,0.028037382,25,14646,424,344594,6
FEAT_MBYTE_IME,0.0028545964,0.020330261,0.0016386727,0.0012159237,0.018691588,24,14646,419,344594,4
DYNAMIC_RUBY,0.0028175851,0.019715758,0.0010241704,0.0017934148,0.018691588,15,14646,618,344594,4
FEAT_SIGN_ICONS,0.0028136414,0.029402943,0.0013655606,0.0014480809,0.028037382,20,14646,499,344594,6
HAVE_SANDBOX,0.0027724633,0.048845593,0.002116619,6.558443E-4,0.046728972,31,14646,226,344594,10
HAVE_SELECT,0.0027088434,0.01511114,0.0010924485,0.001616395,0.014018691,16,14646,557,344594,3
"__MINGW32__",0.0026720997,0.034622066,0.0019117848,7.6031504E-4,0.03271028,28,14646,262,344594,7
FEAT_KEYMAP,0.0026473512,0.057918273,0.0018435067,8.0384454E-4,0.056074765,27,14646,277,344594,12
HAVE_LOCALE_H,0.002588821,0.043489914,0.0014338386,0.0011549824,0.042056076,21,14646,398,344594,9
LUA_VERSION_NUM,0.0025838353,0.0067895157,0.002116619,4.6721648E-4,0.004672897,31,14646,161,344594,1
USE_ON_FLY_SCROLL,0.0025792369,0.053313654,0.0019117848,6.674521E-4,0.05140187,28,14646,230,344594,11
FEAT_BYTEOFF,0.0025625397,0.029334664,0.0012972825,0.0012652571,0.028037382,19,14646,436,344594,6
FEAT_GUI_MAC,0.0025558576,0.053177096,0.0017752288,7.806288E-4,0.05140187,26,14646,269,344594,11
FEAT_BEVAL,0.002511837,0.029402943,0.0013655606,0.0011462765,0.028037382,20,14646,395,344594,6
FEAT_COMPL_FUNC,0.0024903177,0.02493488,0.0015703946,9.199231E-4,0.023364486,23,14646,317,344594,5
FEAT_TERM_POPUP_MENU,0.0024433956,0.024525212,0.0011607265,0.0012826689,0.023364486,17,14646,442,344594,5
FEAT_GUI_PHOTON,0.002435017,0.04816281,0.0014338386,0.0010011782,0.046728972,21,14646,345,344594,10
USE_XSMP,0.0023754446,0.03407584,0.0013655606,0.001009884,0.03271028,20,14646,348,344594,7
FEAT_DIRECTX,0.0023119287,0.015657363,0.0016386727,6.7325606E-4,0.014018691,24,14646,232,344594,3
FEAT_DND,0.0022653337,0.04355819,0.0015021167,7.63217E-4,0.042056076,22,14646,263,344594,9
Py_DEBUG,0.002236805,0.011257579,0.0019117848,3.2502017E-4,0.009345794,28,14646,112,344594,2
NO_EXPANDPATH,0.0022071905,0.014223525,2.0483408E-4,0.0020023563,0.014018691,3,14646,690,344594,3
FEAT_TAG_BINS,0.002157797,0.015384251,0.0013655606,7.9223665E-4,0.014018691,20,14646,273,344594,3
USE_CARBONKEYHANDLER,0.0020161518,0.0052873995,6.1450223E-4,0.0014016494,0.004672897,9,14646,483,344594,1
MCH_WRITE_DUMP,0.0019824738,0.010916188,0.0015703946,4.1207916E-4,0.009345794,23,14646,142,344594,2
"__BEOS__",0.0019807774,0.03407584,0.0013655606,6.1521673E-4,0.03271028,20,14646,212,344594,7
FEAT_LANGMAP,0.0019473229,0.01998887,0.0012972825,6.5004034E-4,0.018691588,19,14646,224,344594,4
FEAT_MOUSE_XTERM,0.001809234,0.019784037,0.0010924485,7.1678555E-4,0.018691588,16,14646,247,344594,4
DYNAMIC_LUA,0.0017710174,0.019374369,6.827803E-4,0.0010882372,0.018691588,10,14646,375,344594,4
U_DEBUG,0.0017631298,0.0060384576,0.0013655606,3.9756933E-4,0.004672897,20,14646,137,344594,1
FEAT_HANGULIN,0.0017441852,0.04335336,0.0012972825,4.4690273E-4,0.042056076,19,14646,154,344594,9
HAVE_INPUT_METHOD,0.0017180676,0.034007564,0.0012972825,4.2078504E-4,0.03271028,19,14646,145,344594,7
LESSTIF_VERSION,0.0017137965,0.02005715,0.0013655606,3.482359E-4,0.018691588,20,14646,120,344594,4
FEAT_SYSMOUSE,0.0016754162,0.019510925,8.1933633E-4,8.560799E-4,0.018691588,12,14646,295,344594,4
ELAPSED_FUNC,0.0016586591,0.024730047,0.0013655606,2.9309854E-4,0.023364486,20,14646,101,344594,5
DYNAMIC_TCL,0.0016497895,0.019920593,0.0012290045,4.2078504E-4,0.018691588,18,14646,145,344594,4
USE_PANEL_GROUP,0.0016059327,0.0056287893,9.558924E-4,6.5004034E-4,0.004672897,14,14646,224,344594,1
USE_TYPEDDATA,0.0015729693,0.0059701796,0.0012972825,2.7568676E-4,0.004672897,19,14646,95,344594,1
FEAT_LIBCALL,0.0015576412,0.023978988,6.1450223E-4,9.431389E-4,0.023364486,9,14646,325,344594,5
USE_UNIXFILENAME,0.0014996019,0.009960297,6.1450223E-4,8.850996E-4,0.009345794,9,14646,305,344594,2
MZ_PRECISE_GC,0.0014959853,0.0059019015,0.0012290045,2.6698085E-4,0.004672897,18,14646,92,344594,1
FEAT_SHORTCUT,0.0014876666,0.019032978,3.4139014E-4,0.0011462765,0.018691588,5,14646,395,344594,4
USE_ATSUI_DRAWING,0.0014459973,0.0053556776,6.827803E-4,7.63217E-4,0.004672897,10,14646,263,344594,1
FEAT_OLE,0.0014451192,0.029198108,0.0011607265,2.8439265E-4,0.028037382,17,14646,98,344594,6
PY_CAN_RECURSE,0.001440848,0.0059019015,0.0012290045,2.1184351E-4,0.004672897,18,14646,73,344594,1
USE_CRNL,0.0014116648,0.03380273,0.0010924485,3.1921623E-4,0.03271028,16,14646,110,344594,7
HAVE_READLINK,0.0013662751,0.01476975,7.5105834E-4,6.1521673E-4,0.014018691,11,14646,212,344594,3
HAVE_SIGALTSTACK,0.0013578965,0.0056970674,0.0010241704,3.3372606E-4,0.004672897,15,14646,115,344594,1
"__GNUC__",0.0013565273,0.019784037,0.0010924485,2.6407887E-4,0.018691588,16,14646,91,344594,4
TEMPDIRNAMES,0.001355709,0.014428359,4.0966817E-4,9.4604085E-4,0.014018691,6,14646,326,344594,3
FEAT_FOOTER,0.0013360499,0.01964748,9.558924E-4,3.8015752E-4,0.018691588,14,14646,131,344594,4
FEAT_SOUND,0.0013063756,0.019101257,4.0966817E-4,8.967074E-4,0.018691588,6,14646,309,344594,4
FEAT_VTP,0.0012969552,0.038407348,0.0010241704,2.727848E-4,0.037383176,15,14646,94,344594,8
HAVE_XPM,0.0012966279,0.019442646,7.5105834E-4,5.455696E-4,0.018691588,11,14646,188,344594,4
FEAT_GETTEXT,0.0012925204,0.043011967,9.558924E-4,3.3662803E-4,0.042056076,14,14646,116,344594,9
FEAT_AUTOCHDIR,0.0012766414,0.038407348,0.0010241704,2.52471E-4,0.037383176,15,14646,87,344594,8
USE_INPUT_BUF,0.0012614769,0.0144966375,4.779462E-4,7.8353076E-4,0.014018691,7,14646,270,344594,3
FEAT_NUM64,0.0012592296,0.015042862,0.0010241704,2.3505923E-4,0.014018691,15,14646,81,344594,3
DYNAMIC_ICONV,0.0011935262,0.024047267,6.827803E-4,5.10746E-4,0.023364486,10,14646,176,344594,5
Py_DEBUG_NO_PYMALLOC,0.0011924844,0.010369965,0.0010241704,1.6831401E-4,0.009345794,15,14646,58,344594,2
FEAT_MOUSE_DEC,0.001187886,0.024183823,8.1933633E-4,3.6854966E-4,0.023364486,12,14646,127,344594,5
USE_AEVENT,0.001165712,0.0051508434,4.779462E-4,6.877659E-4,0.004672897,7,14646,237,344594,1
FEAT_MOUSE_JSB,0.0011645067,0.024047267,6.827803E-4,4.817263E-4,0.023364486,10,14646,166,344594,5
PTY_DONE,0.001164343,0.0052191215,5.4622424E-4,6.1811873E-4,0.004672897,8,14646,213,344594,1
NBDEBUG,0.0011631375,0.019442646,7.5105834E-4,4.1207916E-4,0.018691588,11,14646,142,344594,4
"__NeXT__",0.0011547589,0.010369965,0.0010241704,1.3058847E-4,0.009345794,15,14646,45,344594,2
ALWAYS_USE_GUI,0.0011414546,0.028856719,8.1933633E-4,3.221182E-4,0.028037382,12,14646,111,344594,6
FEAT_RUBY,0.0011300104,0.038339067,9.558924E-4,1.7411794E-4,0.037383176,14,14646,60,344594,8
STARTUPTIME,0.0011283138,0.019442646,7.5105834E-4,3.7725555E-4,0.018691588,11,14646,130,344594,4
FEAT_WILDIGN,0.0011283138,0.024115544,7.5105834E-4,3.7725555E-4,0.023364486,11,14646,130,344594,5
HAVE_SETSID,0.0011242063,0.014974584,9.558924E-4,1.6831401E-4,0.014018691,14,14646,58,344594,3
DYNAMIC_GETTEXT,0.0011047708,0.019169534,4.779462E-4,6.268246E-4,0.018691588,7,14646,216,344594,4
USE_SYSMENU_FONT,0.001103729,0.005492233,8.1933633E-4,2.8439265E-4,0.004672897,12,14646,98,344594,1
GLOBAL_IME,0.0010762422,0.0055605113,8.876144E-4,1.8862778E-4,0.004672897,13,14646,65,344594,1
FEAT_CW_EDITOR,0.0010726855,0.009687184,3.4139014E-4,7.312954E-4,0.009345794,5,14646,252,344594,2
VIM_BACKTICK,0.0010701108,0.014633194,6.1450223E-4,4.5560862E-4,0.014018691,9,14646,157,344594,3
USE_RGENGC,0.0010631015,0.005492233,8.1933633E-4,2.4376513E-4,0.004672897,12,14646,84,344594,1
USE_DLOPEN,0.0010588304,0.0055605113,8.876144E-4,1.7121599E-4,0.004672897,13,14646,59,344594,1
WIN32UNIX,0.0010528627,0.0054239556,7.5105834E-4,3.0180445E-4,0.004672897,11,14646,104,344594,1
GUI_MAY_SPAWN,0.0010395584,0.019237813,5.4622424E-4,4.933342E-4,0.018691588,8,14646,170,344594,4
MESSAGE_QUEUE,0.001035451,0.042807136,7.5105834E-4,2.8439265E-4,0.042056076,11,14646,98,344594,9
CRYPT_NOT_INPLACE,0.0010281142,0.010028575,6.827803E-4,3.4533392E-4,0.009345794,10,14646,119,344594,2
AZTEC_C,0.0010248849,0.0050825654,4.0966817E-4,6.1521673E-4,0.004672897,6,14646,212,344594,1
FEAT_MOUSE_PTERM,0.0010238432,0.024115544,7.5105834E-4,2.727848E-4,0.023364486,11,14646,94,344594,5
HAVE_SETENV,0.0010235158,0.0144966375,4.779462E-4,5.455696E-4,0.014018691,7,14646,188,344594,3
DEBUG_TRIEWALK,0.0010224739,0.005492233,8.1933633E-4,2.031376E-4,0.004672897,12,14646,70,344594,1
LINE_ATTR,0.0010107025,0.0053556776,6.827803E-4,3.2792214E-4,0.004672897,10,14646,113,344594,1
XtSpecificationRelease,9.934542E-4,0.014838028,8.1933633E-4,1.7411794E-4,0.014018691,12,14646,60,344594,3
