Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU
"__AROS__",9.932907E-4,0.014701472,6.827803E-4,3.1051034E-4,0.014018691,10,14646,107,344594,3
FEAT_PERL,9.905524E-4,0.028856719,8.1933633E-4,1.7121599E-4,0.028037382,12,14646,59,344594,6
FEAT_TCL,9.903887E-4,0.03339306,6.827803E-4,3.0760837E-4,0.03271028,10,14646,106,344594,7
MSWIN_FIND_REPLACE,9.83052E-4,0.0052873995,6.1450223E-4,3.6854966E-4,0.004672897,9,14646,127,344594,1
FEAT_BEVAL_TIP,9.787808E-4,0.024047267,6.827803E-4,2.960005E-4,0.023364486,10,14646,102,344594,5
LC_MESSAGES,9.774116E-4,0.0054239556,7.5105834E-4,2.2635334E-4,0.004672897,11,14646,78,344594,1
FIND_REPLACE_DIALOG,9.318583E-4,0.014291803,2.7311212E-4,6.587462E-4,0.014018691,4,14646,227,344594,3
FEAT_MOUSE_URXVT,9.251763E-4,0.024115544,7.5105834E-4,1.7411794E-4,0.023364486,11,14646,60,344594,5
"_WIN64",9.238071E-4,0.024183823,8.1933633E-4,1.0447077E-4,0.023364486,12,14646,36,344594,5
"__CYGWIN__",9.106664E-4,0.024115544,7.5105834E-4,1.5960811E-4,0.023364486,11,14646,55,344594,5
SOME_BUILTIN_TCAPS,9.0574066E-4,0.014291803,2.7311212E-4,6.3262857E-4,0.014018691,4,14646,218,344594,3
EXPERIMENTAL_GUI_CMD,8.9752575E-4,0.010028575,6.827803E-4,2.1474547E-4,0.009345794,10,14646,74,344594,2
USE_GRESOURCE,8.6971157E-4,0.00982374,4.779462E-4,3.9176538E-4,0.009345794,7,14646,135,344594,2
SCROLL_PAST_END,8.67137E-4,0.0054239556,7.5105834E-4,1.16078634E-4,0.004672897,11,14646,40,344594,1
HAVE_TERMIOS_H,8.67137E-4,0.01476975,7.5105834E-4,1.16078634E-4,0.014018691,11,14646,40,344594,3
USE_ARGV,8.4649585E-4,0.0051508434,4.779462E-4,3.6854966E-4,0.004672897,7,14646,127,344594,1
SUN_SYSTEM,8.452904E-4,0.019374369,6.827803E-4,1.6251008E-4,0.018691588,10,14646,56,344594,4
FEAT_XPM_W32,8.365845E-4,0.014701472,6.827803E-4,1.5380418E-4,0.014018691,10,14646,53,344594,3
WIN32,8.365845E-4,0.010028575,6.827803E-4,1.5380418E-4,0.009345794,10,14646,53,344594,2
HAVE_CANBERRA,8.359298E-4,0.004809453,1.3655606E-4,6.993738E-4,0.004672897,2,14646,241,344594,1
XIM_DEBUG,8.278786E-4,0.0053556776,6.827803E-4,1.450983E-4,0.004672897,10,14646,50,344594,1
USE_MCH_ERRMSG,8.2295283E-4,0.014223525,2.0483408E-4,6.1811873E-4,0.014018691,3,14646,213,344594,3
MEM_PROFILE,8.1167225E-4,0.0144966375,4.779462E-4,3.3372606E-4,0.014018691,7,14646,115,344594,3
SIGHASARG,8.0022804E-4,0.0052873995,6.1450223E-4,1.8572582E-4,0.004672897,9,14646,64,344594,1
HAVE_SMACK,7.841854E-4,0.019237813,5.4622424E-4,2.379612E-4,0.018691588,8,14646,82,344594,4
HAVE_DROP_FILE,7.838581E-4,0.0189647,2.7311212E-4,5.10746E-4,0.018691588,4,14646,176,344594,4
HAVE_STRFTIME,7.812835E-4,0.02391071,5.4622424E-4,2.3505923E-4,0.023364486,8,14646,81,344594,5
FEAT_MOUSE_NET,7.6830643E-4,0.023978988,6.1450223E-4,1.5380418E-4,0.023364486,9,14646,53,344594,5
HAVE_FSYNC,7.6830643E-4,0.01930609,6.1450223E-4,1.5380418E-4,0.018691588,9,14646,53,344594,4
hpux,7.6677365E-4,0.019237813,5.4622424E-4,2.205494E-4,0.018691588,8,14646,76,344594,4
HAVE_TOTAL_MEM,7.650772E-4,0.009687184,3.4139014E-4,4.2368702E-4,0.009345794,5,14646,146,344594,2
HAVE_X11_XPM_H,7.5089466E-4,0.01930609,6.1450223E-4,1.363924E-4,0.018691588,9,14646,47,344594,4
SPELL_PRINTTREE,7.4492703E-4,0.0051508434,4.779462E-4,2.6698085E-4,0.004672897,7,14646,92,344594,1
TRAMPOLINED_MZVIM_STARTUP,7.421887E-4,0.0052873995,6.1450223E-4,1.276865E-4,0.004672897,9,14646,44,344594,1
HAVE_SELINUX,7.4065593E-4,0.019237813,5.4622424E-4,1.944317E-4,0.018691588,8,14646,67,344594,4
USING_SETJMP,7.3195004E-4,0.0052191215,5.4622424E-4,1.8572582E-4,0.004672897,8,14646,64,344594,1
USE_FILE_CHOOSER,7.302535E-4,0.009687184,3.4139014E-4,3.888634E-4,0.009345794,5,14646,134,344594,2
USE_UNICODE_DIGRAPHS,7.246133E-4,0.0051508434,4.779462E-4,2.466671E-4,0.004672897,7,14646,85,344594,1
NEW_TTY_SYSTEM,7.230805E-4,0.0050825654,4.0966817E-4,3.134123E-4,0.004672897,6,14646,108,344594,1
FEAT_RENDER_OPTIONS,7.1284175E-4,0.009687184,3.4139014E-4,3.7145164E-4,0.009345794,5,14646,128,344594,2
CHECK_INODE,7.1163627E-4,0.0052191215,5.4622424E-4,1.6541206E-4,0.004672897,8,14646,57,344594,1
HAVE_SOLARIS_ZFS_ACL,7.101034E-4,0.00982374,4.779462E-4,2.3215727E-4,0.009345794,7,14646,80,344594,2
NO_CONSOLE,7.029304E-4,0.019237813,5.4622424E-4,1.5670616E-4,0.018691588,8,14646,54,344594,4
FF_VERBOSE,7.0139754E-4,0.0051508434,4.779462E-4,2.2345137E-4,0.004672897,7,14646,77,344594,1
DYNAMIC_IME,6.969628E-4,0.009755462,4.0966817E-4,2.8729462E-4,0.009345794,6,14646,99,344594,2
HAVE_UNION_WAIT,6.9285533E-4,0.009960297,6.1450223E-4,7.835308E-5,0.009345794,9,14646,27,344594,2
MCH_CURSOR_SHAPE,6.911588E-4,0.019101257,4.0966817E-4,2.8149068E-4,0.018691588,6,14646,97,344594,4
USE_FNAME_CASE,6.8398577E-4,0.023842432,4.779462E-4,2.0603958E-4,0.023364486,7,14646,71,344594,5
HAVE_SOLARIS_ACL,6.752799E-4,0.0051508434,4.779462E-4,1.9733368E-4,0.004672897,7,14646,68,344594,1
HAVE_POSIX_ACL,6.6794315E-4,0.0050825654,4.0966817E-4,2.5827496E-4,0.004672897,6,14646,89,344594,1
CHECK_DOUBLE_CLICK,6.5343326E-4,0.009755462,4.0966817E-4,2.4376513E-4,0.009345794,6,14646,84,344594,2
USER_HIGHLIGHT,6.5326964E-4,0.0049460093,2.7311212E-4,3.8015752E-4,0.004672897,4,14646,131,344594,1
HAVE_GET_LOCALE_VAL,6.4779306E-4,0.0052191215,5.4622424E-4,1.015688E-4,0.004672897,8,14646,35,344594,1
TARGET_API_MAC_CARBON,6.3618517E-4,0.0098920185,5.4622424E-4,8.996094E-5,0.009345794,8,14646,31,344594,2
GUI_MAY_FORK,6.358578E-4,0.009618906,2.7311212E-4,3.6274572E-4,0.009345794,4,14646,125,344594,2
RUBY21_OR_LATER,6.274793E-4,0.0052191215,5.4622424E-4,8.125504E-5,0.004672897,8,14646,28,344594,1
VIM_SIZEOF_INT,6.1433855E-4,0.00982374,4.779462E-4,1.363924E-4,0.009345794,7,14646,47,344594,2
NO_CONSOLE_INPUT,6.0853467E-4,0.019169534,4.779462E-4,1.3058847E-4,0.018691588,7,14646,45,344594,4
"__MORPHOS__",6.0853467E-4,0.0144966375,4.779462E-4,1.3058847E-4,0.014018691,7,14646,45,344594,3
HAVE_FCHOWN,6.0563267E-4,0.0144966375,4.779462E-4,1.276865E-4,0.014018691,7,14646,44,344594,3
HAVE_SVR4_PTYS,6.040999E-4,0.009755462,4.0966817E-4,1.944317E-4,0.009345794,6,14646,67,344594,2
"_WIN32",5.965995E-4,0.014223525,2.0483408E-4,3.9176538E-4,0.014018691,3,14646,135,344594,3
TRY_SEEK,5.9402484E-4,0.0051508434,4.779462E-4,1.16078634E-4,0.004672897,7,14646,40,344594,1
HAVE_LSTAT,5.853189E-4,0.019169534,4.779462E-4,1.0737273E-4,0.018691588,7,14646,37,344594,4
HAVE_AVAIL_MEM,5.8241695E-4,0.00982374,4.779462E-4,1.0447077E-4,0.009345794,7,14646,36,344594,2
SIGWINCH,5.5920123E-4,0.0051508434,4.779462E-4,8.125504E-5,0.004672897,7,14646,28,344594,1
"_XOPEN_SOURCE",5.562993E-4,0.0144966375,4.779462E-4,7.835308E-5,0.014018691,7,14646,27,344594,3
HAVE_PATHDEF,5.5323367E-4,0.009687184,3.4139014E-4,2.1184351E-4,0.009345794,5,14646,73,344594,2
HAVE_PUTENV,5.50168E-4,0.014223525,2.0483408E-4,3.4533392E-4,0.014018691,3,14646,119,344594,3
SIGTSTP,5.4606056E-4,0.009755462,4.0966817E-4,1.363924E-4,0.009345794,6,14646,47,344594,2
SYN_TIME_LIMIT,5.446914E-4,0.00982374,4.779462E-4,6.674521E-5,0.009345794,7,14646,23,344594,2
FEAT_CYGWIN_WIN32_CLIPBOARD,5.373547E-4,0.019101257,4.0966817E-4,1.276865E-4,0.018691588,6,14646,44,344594,4
XtNinternational,5.3582183E-4,0.0050142873,3.4139014E-4,1.944317E-4,0.004672897,5,14646,67,344594,1
VAXC,5.3445273E-4,0.014428359,4.0966817E-4,1.2478454E-4,0.014018691,6,14646,43,344594,3
SIGCONT,5.286488E-4,0.0050825654,4.0966817E-4,1.189806E-4,0.004672897,6,14646,41,344594,1
HAVE_MATH_H,5.2284484E-4,0.014428359,4.0966817E-4,1.1317667E-4,0.014018691,6,14646,39,344594,3
SIGINT,5.170409E-4,0.0050825654,4.0966817E-4,1.0737273E-4,0.004672897,6,14646,37,344594,1
vim_mkdir,5.097042E-4,0.009687184,3.4139014E-4,1.6831401E-4,0.009345794,5,14646,58,344594,2
"__QNX__",5.0543307E-4,0.023774154,4.0966817E-4,9.576487E-5,0.023364486,6,14646,33,344594,5
HAVE_STACK_LIMIT,5.052694E-4,0.0049460093,2.7311212E-4,2.3215727E-4,0.004672897,4,14646,80,344594,1
USE_EXE_NAME,5.039002E-4,0.009687184,3.4139014E-4,1.6251008E-4,0.009345794,5,14646,56,344594,2
WCWIDTH_FUNCTION,5.008346E-4,0.004877731,2.0483408E-4,2.960005E-4,0.004672897,3,14646,102,344594,1
HAVE_SIGSTACK,4.980963E-4,0.0050142873,3.4139014E-4,1.5670616E-4,0.004672897,5,14646,54,344594,1
EINTR,4.9519434E-4,0.014360081,3.4139014E-4,1.5380418E-4,0.014018691,5,14646,53,344594,3
PY_NO_RTLD_GLOBAL,4.909232E-4,0.009755462,4.0966817E-4,8.125504E-5,0.009345794,6,14646,28,344594,2
PY3_NO_RTLD_GLOBAL,4.909232E-4,0.009755462,4.0966817E-4,8.125504E-5,0.009345794,6,14646,28,344594,2
FEAT_AUTOSERVERNAME,4.8802124E-4,0.014428359,4.0966817E-4,7.835308E-5,0.014018691,6,14646,27,344594,3
HAVE_FD_CLOEXEC,4.8358645E-4,0.019032978,3.4139014E-4,1.4219632E-4,0.018691588,5,14646,49,344594,4
USE_GTK3,4.8221732E-4,0.014428359,4.0966817E-4,7.254915E-5,0.014018691,6,14646,25,344594,3
X_HAVE_UTF8_STRING,4.8221732E-4,0.014428359,4.0966817E-4,7.254915E-5,0.014018691,6,14646,25,344594,3
PY_USE_CAPSULE,4.7931535E-4,0.0050825654,4.0966817E-4,6.9647176E-5,0.004672897,6,14646,24,344594,1
HW_USERMEM64,4.7931535E-4,0.0050825654,4.0966817E-4,6.9647176E-5,0.004672897,6,14646,24,344594,1
IMPLEMENT_THREAD_LOCAL_VIA_WIN_TLS,4.735114E-4,0.0050825654,4.0966817E-4,6.384325E-5,0.004672897,6,14646,22,344594,1
DYNAMIC_PERL,4.7060946E-4,0.014428359,4.0966817E-4,6.0941282E-5,0.014018691,6,14646,21,344594,3
"__ia64",4.7060946E-4,0.0050825654,4.0966817E-4,6.0941282E-5,0.004672897,6,14646,21,344594,1
FEAT_GUI_TEXTDIALOG,4.6891294E-4,0.009550628,2.0483408E-4,2.6407887E-4,0.009345794,3,14646,91,344594,2
FEAT_RESTORE_ORIG_SCREEN,4.677075E-4,0.0050825654,4.0966817E-4,5.8039317E-5,0.004672897,6,14646,20,344594,1
DEBUG_TERMRESPONSE,4.6617468E-4,0.0050142873,3.4139014E-4,1.2478454E-4,0.004672897,5,14646,43,344594,1
SIGHUP,4.6480552E-4,0.014428359,4.0966817E-4,5.513735E-5,0.014018691,6,14646,19,344594,3
HAS_BW_FLAGS,4.6190355E-4,0.0050825654,4.0966817E-4,5.2235384E-5,0.004672897,6,14646,18,344594,1
Py_UNICODE_WIDE,4.6190355E-4,0.0050825654,4.0966817E-4,5.2235384E-5,0.004672897,6,14646,18,344594,1
RUBY_VERSION,4.6190355E-4,0.0050825654,4.0966817E-4,5.2235384E-5,0.004672897,6,14646,18,344594,1
USE_XSMP_INTERACT,4.574688E-4,0.014360081,3.4139014E-4,1.16078634E-4,0.014018691,5,14646,40,344594,3
USE_TMPNAM,4.458609E-4,0.0050142873,3.4139014E-4,1.0447077E-4,0.004672897,5,14646,36,344594,1
IS_COMBINING_FUNCTION,4.4569722E-4,0.004877731,2.0483408E-4,2.4086316E-4,0.004672897,3,14646,83,344594,1
SASC,4.4295896E-4,0.014360081,3.4139014E-4,1.015688E-4,0.014018691,5,14646,35,344594,3
CYGWIN,4.40057E-4,0.0050142873,3.4139014E-4,9.866684E-5,0.004672897,5,14646,34,344594,1
FEAT_WAK,4.3715502E-4,0.009687184,3.4139014E-4,9.576487E-5,0.009345794,5,14646,33,344594,2
VIM_SIZEOF_LONG,4.3715502E-4,0.0050142873,3.4139014E-4,9.576487E-5,0.004672897,5,14646,33,344594,1
USE_FILEEXTD,4.3715502E-4,0.0050142873,3.4139014E-4,9.576487E-5,0.004672897,5,14646,33,344594,1
USE_MCH_ACCESS,4.3135107E-4,0.0050142873,3.4139014E-4,8.996094E-5,0.004672897,5,14646,31,344594,1
HAVE_XM_XPMP_H,4.3135107E-4,0.014360081,3.4139014E-4,8.996094E-5,0.014018691,5,14646,31,344594,3
RUBY_INIT_STACK,4.3135107E-4,0.0050142873,3.4139014E-4,8.996094E-5,0.004672897,5,14646,31,344594,1
BT_REGEXP_DUMP,4.2828545E-4,0.004877731,2.0483408E-4,2.2345137E-4,0.004672897,3,14646,77,344594,1
MZSCHEME_GUI_THREADS,4.224815E-4,0.009550628,2.0483408E-4,2.1764744E-4,0.009345794,3,14646,75,344594,2
HAVE_SIGACTION,4.182104E-4,0.009618906,2.7311212E-4,1.450983E-4,0.009345794,4,14646,50,344594,2
USE_THREAD_FOR_INPUT_WITH_TIMEOUT,4.1514478E-4,0.004809453,1.3655606E-4,2.785887E-4,0.004672897,2,14646,96,344594,1
EXPAND_FILENAMES,4.139393E-4,0.0050142873,3.4139014E-4,7.254915E-5,0.004672897,5,14646,25,344594,1
CP_UTF8,4.1240646E-4,0.009618906,2.7311212E-4,1.3929435E-4,0.009345794,4,14646,48,344594,2
LATTICE,4.1103733E-4,0.0050142873,3.4139014E-4,6.9647176E-5,0.004672897,5,14646,24,344594,1
VAX,4.0523338E-4,0.009687184,3.4139014E-4,6.384325E-5,0.009345794,5,14646,22,344594,2
SIGPWR,4.023314E-4,0.0050142873,3.4139014E-4,6.0941282E-5,0.004672897,5,14646,21,344594,1
NFA_REGEXP_DEBUG_LOG,4.023314E-4,0.0050142873,3.4139014E-4,6.0941282E-5,0.004672897,5,14646,21,344594,1
TARGET_API_MAC_OSX,3.9362552E-4,0.009687184,3.4139014E-4,5.2235384E-5,0.009345794,5,14646,18,344594,2
USER_HOME,3.9346184E-4,0.009550628,2.0483408E-4,1.8862778E-4,0.009345794,3,14646,65,344594,2
HAVE_PWD_H,3.862888E-4,0.009618906,2.7311212E-4,1.1317667E-4,0.009345794,4,14646,39,344594,2
SPECIAL_WILDCHAR,3.862888E-4,0.0049460093,2.7311212E-4,1.1317667E-4,0.004672897,4,14646,39,344594,1
"__linux__",3.8491964E-4,0.014360081,3.4139014E-4,4.3529486E-5,0.014018691,5,14646,15,344594,3
CASE_INSENSITIVE_FILENAME,3.8491964E-4,0.009687184,3.4139014E-4,4.3529486E-5,0.009345794,5,14646,15,344594,2
FEAT_WRITEBACKUP,3.8491964E-4,0.014360081,3.4139014E-4,4.3529486E-5,0.014018691,5,14646,15,344594,3
DEBUG_MAC_SB,3.8491964E-4,0.0050142873,3.4139014E-4,4.3529486E-5,0.004672897,5,14646,15,344594,1
DEBUG_PRINT_UTF8,3.8491964E-4,0.0050142873,3.4139014E-4,4.3529486E-5,0.004672897,5,14646,15,344594,1
IME_WITHOUT_XIM,3.7605007E-4,0.009550628,2.0483408E-4,1.7121599E-4,0.009345794,3,14646,59,344594,2
HAVE_FCHDIR,3.68877E-4,0.0049460093,2.7311212E-4,9.576487E-5,0.004672897,4,14646,33,344594,1
USE_X11R6_XIM,3.5863827E-4,0.004877731,2.0483408E-4,1.5380418E-4,0.004672897,3,14646,53,344594,1
MACOS_X_DARWIN,3.5726913E-4,0.014291803,2.7311212E-4,8.415701E-5,0.014018691,4,14646,29,344594,3
VSNPRINTF,3.514652E-4,0.0049460093,2.7311212E-4,7.835308E-5,0.004672897,4,14646,27,344594,1
HAVE_MKDTEMP,3.4993238E-4,0.004877731,2.0483408E-4,1.450983E-4,0.004672897,3,14646,50,344594,1
USE_WCHAR_FUNCTIONS,3.4566128E-4,0.0049460093,2.7311212E-4,7.254915E-5,0.004672897,4,14646,25,344594,1
OPEN_CHR_FILES,3.427593E-4,0.009618906,2.7311212E-4,6.9647176E-5,0.009345794,4,14646,24,344594,2
TRY_ABORT,3.427593E-4,0.0049460093,2.7311212E-4,6.9647176E-5,0.004672897,4,14646,24,344594,1
HAVE_TRY_EXCEPT,3.3985733E-4,0.009618906,2.7311212E-4,6.674521E-5,0.009345794,4,14646,23,344594,2
SET_SIG_ALARM,3.3985733E-4,0.0049460093,2.7311212E-4,6.674521E-5,0.004672897,4,14646,23,344594,1
"__STDC__",3.3985733E-4,0.0049460093,2.7311212E-4,6.674521E-5,0.004672897,4,14646,23,344594,1
MODIFIED_BY,3.3695536E-4,0.0049460093,2.7311212E-4,6.384325E-5,0.004672897,4,14646,22,344594,1
LC_NUMERIC,3.3115144E-4,0.0189647,2.7311212E-4,5.8039317E-5,0.018691588,4,14646,20,344594,4
Py_UNICODE_USE_UCS_FUNCTIONS,3.3115144E-4,0.0049460093,2.7311212E-4,5.8039317E-5,0.004672897,4,14646,20,344594,1
HT_DEBUG,3.2824947E-4,0.0049460093,2.7311212E-4,5.513735E-5,0.004672897,4,14646,19,344594,1
"__libnix__",3.2824947E-4,0.0049460093,2.7311212E-4,5.513735E-5,0.004672897,4,14646,19,344594,1
USE_FIND_BUNDLE_PATH,3.253475E-4,0.0049460093,2.7311212E-4,5.2235384E-5,0.004672897,4,14646,18,344594,1
SIGALRM,3.253475E-4,0.009618906,2.7311212E-4,5.2235384E-5,0.009345794,4,14646,18,344594,2
"__TANDEM",3.2244553E-4,0.014291803,2.7311212E-4,4.933342E-5,0.014018691,4,14646,17,344594,3
HAVE_DUP,3.2244553E-4,0.014291803,2.7311212E-4,4.933342E-5,0.014018691,4,14646,17,344594,3
SunXK_F36,3.2244553E-4,0.009618906,2.7311212E-4,4.933342E-5,0.009345794,4,14646,17,344594,2
SSIZE_MAX,3.195436E-4,0.0049460093,2.7311212E-4,4.6431454E-5,0.004672897,4,14646,16,344594,1
Py_underscore_GC,3.195436E-4,0.0049460093,2.7311212E-4,4.6431454E-5,0.004672897,4,14646,16,344594,1
"__MVS__",3.195436E-4,0.009618906,2.7311212E-4,4.6431454E-5,0.009345794,4,14646,16,344594,2
ABORT_ON_INTERNAL_ERROR,3.195436E-4,0.009618906,2.7311212E-4,4.6431454E-5,0.009345794,4,14646,16,344594,2
FEAT_XTERM_SAVE,3.1373964E-4,0.014291803,2.7311212E-4,4.062752E-5,0.014018691,4,14646,14,344594,3
EEXIST,3.1373964E-4,0.009618906,2.7311212E-4,4.062752E-5,0.009345794,4,14646,14,344594,2
"__QNXNTO__",3.1373964E-4,0.009618906,2.7311212E-4,4.062752E-5,0.009345794,4,14646,14,344594,2
HAVE_PROCESS_STILL_RUNNING,3.1373964E-4,0.0049460093,2.7311212E-4,4.062752E-5,0.004672897,4,14646,14,344594,1
DEBUG_SELECTION,3.1373964E-4,0.0049460093,2.7311212E-4,4.062752E-5,0.004672897,4,14646,14,344594,1
HAVE_MBLEN,3.122068E-4,0.004877731,2.0483408E-4,1.0737273E-4,0.004672897,3,14646,37,344594,1
CYGWIN_VERSION_DLL_MAJOR,3.1083767E-4,0.009618906,2.7311212E-4,3.7725556E-5,0.009345794,4,14646,13,344594,2
"__cplusplus",3.079357E-4,0.009618906,2.7311212E-4,3.4823588E-5,0.009345794,4,14646,12,344594,2
USE_FOPEN_NOINH,3.079357E-4,0.0049460093,2.7311212E-4,3.4823588E-5,0.004672897,4,14646,12,344594,1
HAVE_ST_MODE,3.079357E-4,0.0049460093,2.7311212E-4,3.4823588E-5,0.004672897,4,14646,12,344594,1
USE_OFFSETED_WINDOW,3.079357E-4,0.0049460093,2.7311212E-4,3.4823588E-5,0.004672897,4,14646,12,344594,1
USE_RUBY_INTEGER,3.079357E-4,0.0049460093,2.7311212E-4,3.4823588E-5,0.004672897,4,14646,12,344594,1
need_rb_str_new_cstr,3.079357E-4,0.0049460093,2.7311212E-4,3.4823588E-5,0.004672897,4,14646,12,344594,1
TCL_MAJOR_VERSION,3.079357E-4,0.0049460093,2.7311212E-4,3.4823588E-5,0.004672897,4,14646,12,344594,1
WIN32_LEAN_AND_MEAN,3.079357E-4,0.0189647,2.7311212E-4,3.4823588E-5,0.018691588,4,14646,12,344594,4
SIZEOF_TIME_T,3.079357E-4,0.0049460093,2.7311212E-4,3.4823588E-5,0.004672897,4,14646,12,344594,1
SUGGEST_PROFILE,3.079357E-4,0.0049460093,2.7311212E-4,3.4823588E-5,0.004672897,4,14646,12,344594,1
TIOCGWINSZ,2.9479503E-4,0.004877731,2.0483408E-4,8.996094E-5,0.004672897,3,14646,31,344594,1
HAVE_AIX_ACL,2.9479503E-4,0.004877731,2.0483408E-4,8.996094E-5,0.004672897,3,14646,31,344594,1
LEN_FROM_CONV,2.9189305E-4,0.004877731,2.0483408E-4,8.705897E-5,0.004672897,3,14646,30,344594,1
HAVE_SIGPROCMASK,2.9189305E-4,0.004877731,2.0483408E-4,8.705897E-5,0.004672897,3,14646,30,344594,1
HAVE_DEV_PTC,2.9036024E-4,0.004809453,1.3655606E-4,1.5380418E-4,0.004672897,2,14646,53,344594,1
STUB_IMPL,2.874583E-4,0.004809453,1.3655606E-4,1.5090223E-4,0.004672897,2,14646,52,344594,1
FEAT_BROWSE_CMD,2.8608914E-4,0.014223525,2.0483408E-4,8.125504E-5,0.014018691,3,14646,28,344594,3
CLEAN_RUNTIMEPATH,2.8608914E-4,0.009550628,2.0483408E-4,8.125504E-5,0.009345794,3,14646,28,344594,2
USE_NB_ERRORHANDLER,2.8608914E-4,0.004877731,2.0483408E-4,8.125504E-5,0.004672897,3,14646,28,344594,1
MAC,2.8318717E-4,0.004877731,2.0483408E-4,7.835308E-5,0.004672897,3,14646,27,344594,1
MAY_LOOP,2.8318717E-4,0.004877731,2.0483408E-4,7.835308E-5,0.004672897,3,14646,27,344594,1
"__sgi",2.7448125E-4,0.009550628,2.0483408E-4,6.9647176E-5,0.009345794,3,14646,24,344594,2
USE_GETCWD,2.7448125E-4,0.004877731,2.0483408E-4,6.9647176E-5,0.004672897,3,14646,24,344594,1
HAVE_UTIME,2.715793E-4,0.004877731,2.0483408E-4,6.674521E-5,0.004672897,3,14646,23,344594,1
HAVE_UTIME_H,2.715793E-4,0.004877731,2.0483408E-4,6.674521E-5,0.004672897,3,14646,23,344594,1
M_UNIX,2.715793E-4,0.009550628,2.0483408E-4,6.674521E-5,0.009345794,3,14646,23,344594,2
"__CYGWIN32__",2.6577536E-4,0.014223525,2.0483408E-4,6.0941282E-5,0.014018691,3,14646,21,344594,3
CREATE_DUMMY_FILE,2.6577536E-4,0.004877731,2.0483408E-4,6.0941282E-5,0.004672897,3,14646,21,344594,1
"_DEBUG",2.628734E-4,0.014223525,2.0483408E-4,5.8039317E-5,0.014018691,3,14646,20,344594,3
"_DCC",2.628734E-4,0.009550628,2.0483408E-4,5.8039317E-5,0.009345794,3,14646,20,344594,2
HAVE_LOCALTIME_R,2.628734E-4,0.004877731,2.0483408E-4,5.8039317E-5,0.004672897,3,14646,20,344594,1
DEBUG_GLYPH_COMBINE,2.5997142E-4,0.004877731,2.0483408E-4,5.513735E-5,0.004672897,3,14646,19,344594,1
GTK_FILE_CHOOSER,2.526347E-4,0.004809453,1.3655606E-4,1.16078634E-4,0.004672897,2,14646,40,344594,1
USE_SFIO,2.4973272E-4,0.004809453,1.3655606E-4,1.1317667E-4,0.004672897,2,14646,39,344594,1
HAVE_DATE_TIME,2.4973272E-4,0.004809453,1.3655606E-4,1.1317667E-4,0.004672897,2,14646,39,344594,1
HAVE_FCHMOD,2.4836356E-4,0.009550628,2.0483408E-4,4.3529486E-5,0.009345794,3,14646,15,344594,2
USE_UTF8LOOKUP,2.4836356E-4,0.004877731,2.0483408E-4,4.3529486E-5,0.004672897,3,14646,15,344594,1
USE_DYNFILEID,2.4683075E-4,0.004809453,1.3655606E-4,1.102747E-4,0.004672897,2,14646,38,344594,1
BEOS_DR8,2.454616E-4,0.009550628,2.0483408E-4,4.062752E-5,0.009345794,3,14646,14,344594,2
HAVE_ICONV_H,2.4255965E-4,0.009550628,2.0483408E-4,3.7725556E-5,0.009345794,3,14646,13,344594,2
USR_GVIMRC_FILE2,2.4255965E-4,0.009550628,2.0483408E-4,3.7725556E-5,0.009345794,3,14646,13,344594,2
USR_GVIMRC_FILE3,2.4255965E-4,0.009550628,2.0483408E-4,3.7725556E-5,0.009345794,3,14646,13,344594,2
IMPLEMENT_THREAD_LOCAL_EXTERNALLY_VIA_PROC,2.4255965E-4,0.004877731,2.0483408E-4,3.7725556E-5,0.004672897,3,14646,13,344594,1
USR_VIMRC_FILE2,2.4255965E-4,0.009550628,2.0483408E-4,3.7725556E-5,0.009345794,3,14646,13,344594,2
